KeyWords	topic
('religion', 'check', 'regard', 'belong')	11003_religion
('religion', 'connect', 'class', 'culture')	11003_religion
('religion', 'body', 'denomination', 'belong')	11003_religion
('religion', 'regard', 'belong')	11003_religion
('religion', 'type')	11003_religion
('religion', 'write')	11003_religion
('religion', 'bring')	11003_religion
('number', 'weeks', 'enter')	11101_infant_feeding
('number', 'day', 'enter')	11101_infant_feeding
('milk', 'breast', 'child')	11101_infant_feeding
('number', 'enter')	11101_infant_feeding
('milk', 'breast')	11101_infant_feeding
('spend', 'time', 'child', 'lot', 'feel')	11103_parenting
('home', 'include', 'child', 'help', 'homework')	11103_parenting
('parenthood', 'month', 'question', 'period', 'enter')	11103_parenting
('^jack', 'list', 'learn', 'life', 'pick')	11103_parenting
('^cohort', 'adult', 'child', 'friend', 'shop')	11103_parenting
('look', 'partner', 'check', 'parent', 'live')	11103_parenting
('^cohort', 'probe', 'bed', 'child', 'time')	11103_parenting
('figure', 'child', 'education', 'appear', 'parent')	11103_parenting
('^cohort', 'reason', 'child', 'following', 'try')	11103_parenting
('choose', 'choice', 'parent', 'feel', 'question')	11103_parenting
('instil', '^jack', 'follow', 'value', 'like')	11103_parenting
('start', 'year', 'parenthood', 'question', 'period')	11103_parenting
('relationship', 'child', 'follow', 'think', 'apply')	11103_parenting
('child', 'reey', 'relm', 'parent', 'live')	11103_parenting
('^cohort', 'bedroom', 'child', 'following', 'send')	11103_parenting
('play', 'game', 'sport', 'child', 'indoor')	11103_parenting
('end', 'year', 'parenthood', 'question', 'period')	11103_parenting
('^cohort', 'child', 'sweet', 'following', 'treat')	11103_parenting
('^cohort', 'include', 'child', 'help', 'homework')	11103_parenting
('child', '^husband', 'disagree', 'issue', 'relate')	11103_parenting
('^cohort', 'school', 'afternoon', 'time', 'child')	11103_parenting
"(""o'clock"", 'know', 'night', 'parent', 'week')"	11103_parenting
('^cohort', 'month', 'child', 'place', 'card')	11103_parenting
('^cohort', 'weekend', 'spend', 'time', 'child')	11103_parenting
('^cohort', 'tell', 'child', 'book', 'story')	11103_parenting
('^cohort', 'add', 'count', 'number', 'help')	11103_parenting
('spend', 'name', 'child', 'time', 'feel')	11103_parenting
('play', 'toy', 'game', 'child', 'indoor')	11103_parenting
('hour', '^cohort', 'partner', 'child', 'week')	11103_parenting
('birth', 'child', 'follow', 'interview', 'take')	11103_parenting
('child', 'song', 'dance', 'music', 'listen')	11103_parenting
('home', 'nursery', 'song', 'teach', 'poem')	11103_parenting
('school', 'statement', 'describe', 'check', 'parent')	11103_parenting
('look', 'year', 'check', 'give', 'parent')	11103_parenting
('look', 'partner', 'time', 'child', 'think')	11103_parenting
('look', 'parent', 'period', 'month')	11103_parenting
('parenthood', 'year', 'start', 'period')	11103_parenting
('^cohort', 'home', 'child', 'help')	11103_parenting
('following', '^cohort', 'tell', 'child')	11103_parenting
('shout', 'following', '^cohort', 'child')	11103_parenting
('weekday', 'term', 'minute', 'time')	11103_parenting
('draw', 'child', 'thing', 'paint')	11103_parenting
('following', '^cohort', 'treat', 'child')	11103_parenting
('capture', 'style', 'parent', 'child')	11103_parenting
('instil', 'follow', 'value', 'like')	11103_parenting
('agree', 'baby', 'disagree', 'develop')	11103_parenting
('development', 'worry', 'health', '^')	11103_parenting
('home', '^jack', 'learn', 'help')	11103_parenting
('following', '^cohort', 'child')	11103_parenting
('weekday', 'term', 'time')	11103_parenting
('number', 'weeks', 'enter')	11103_parenting
('read', '^jack', 'READ')	11103_parenting
('parenthood', 'end', 'period')	11103_parenting
('look', 'check', 'parent')	11103_parenting
('feel', 'spend', 'time')	11103_parenting
('check', 'work', 'mother')	11103_parenting
('draw', 'home', 'paint')	11103_parenting
('^jack', 'born', 'live')	11103_parenting
('^cohort', 'bed', 'child')	11103_parenting
('baby', 'disagree', 'agree')	11103_parenting
('TIME', 'type', 'reason')	11103_parenting
('choose', 'home', 'eat')	11103_parenting
('^jack', 'feeling', 'change')	11103_parenting
('read', '^cohort', 'child')	11103_parenting
('check', 'father', 'work')	11103_parenting
('^cohort', 'help', 'child')	11103_parenting
('park', 'playground', 'child')	11103_parenting
('number', 'enter')	11103_parenting
('s', 'parent')	11103_parenting
('following', 'treat')	11103_parenting
('live', '^Jack')	11103_parenting
('thing', 'child')	11103_parenting
('look', 'child')	11103_parenting
('parenthood', 'period')	11103_parenting
('home', 'library')	11103_parenting
('READ', '^jack')	11103_parenting
('home', 'count')	11103_parenting
('time', '^Jack')	11103_parenting
('look', '^jack')	11103_parenting
('start', 'live')	11103_parenting
('^he', '^Jack')	11103_parenting
('interviewer', 'reason')	11103_parenting
('^he', '^', 'think')	11104_developmental_milestones
('^cohort', 'apply', 'child')	11104_developmental_milestones
('^he', 'think', 'object')	11104_developmental_milestones
('READ', '^', 'day')	11104_developmental_milestones
('^he', 'think')	11104_developmental_milestones
('^cohort', 'child')	11104_developmental_milestones
('work', 'child', 'time', 'born', 'return')	11401_childbirth
('birth', 'work', 'child', 'month', 'enter')	11401_childbirth
('-', 'care', 'neo', 'unit', 'take')	11401_childbirth
('birth', 'year', 'work', 'child')	11401_childbirth
('hospital', 'come', 'care')	11401_childbirth
('birth', 'work', 'month')	11401_childbirth
('attempt', 'induce', 'labour')	11401_childbirth
('type', 'pain', 'relief')	11401_childbirth
('year', 'birth', 'work')	11401_childbirth
('READ', 'type', 'delivery')	11401_childbirth
('number', 'enter')	11401_childbirth
('born', 'weigh')	11401_childbirth
('type', 'delivery')	11401_childbirth
('town', 'hospital(s')	11401_childbirth
('hospital', 'born')	11401_childbirth
('READ', 'born')	11401_childbirth
('ask', 'child', 'help', 'question', 'live')	101_demographics
('0al', 'capitalise', 'example', 'address', 'live')	101_demographics
('sex', 'live', 'child')	101_demographics
('address', 'move', 'beginning')	101_demographics
('address', 'postcode', 'live')	101_demographics
('country', 'live')	101_demographics
('date', 'birth')	101_demographics
('garage', 'count', 'bathroom', 'kitchen', 'live')	102_housing_and_local_environment
('patio', 'roof', 'balcony', 'garden', 'yard')	102_housing_and_local_environment
('home', 'arrangement', 'household', 'rent', 'outbreak')	102_housing_and_local_environment
('=', 'mortgage', 'outbreak', 'change', 'pay')	102_housing_and_local_environment
('home', 'answer', 'continue', 'amend', 'number')	102_housing_and_local_environment
('rent', 'home', 'household', 'arrangement')	102_housing_and_local_environment
('tenure', 'change', 'start', 'outbreak')	102_housing_and_local_environment
('address', 'move', 'beginning')	102_housing_and_local_environment
('break', 'day', 'minute', 'heart', 'week')	106_health_behaviour
('vegetable', 'day', 'eat', 'fruit', 'portion')	106_health_behaviour
('cigarette', 'device', 'think', 'apply', 'vaping')	106_health_behaviour
('stop', 'start', 'drink', 'find', 'outbreak')	106_health_behaviour
('alcohol', 'drink', 'month', 'outbreak', 'contain')	106_health_behaviour
('comply', 'mean', 'scale', 'distancing', 'guideline')	106_health_behaviour
('hour', 'night', 'sleep', 'month', 'outbreak')	106_health_behaviour
('cigarette', 'smoke', 'day', 'month', 'outbreak')	106_health_behaviour
('cigarette', 'day', 'answer', 'continue', 'amend')	106_health_behaviour
('cigarette', 'device', 'week', 'change', 'vape')	106_health_behaviour
('comply', 'covid-19', 'guideline', 'spread', 'reduce')	106_health_behaviour
('ease', 'drink', 'lockdown', 'find', 'restriction')	106_health_behaviour
('alcohol', 'diet', 'drink', 'apply', 'question')	106_health_behaviour
('alcohol', 'start', 'drink', 'outbreak', 'contain')	106_health_behaviour
('hour', 'start', 'night', 'sleep', 'outbreak')	106_health_behaviour
('start', 'cigarette', 'smoke', 'day', 'outbreak')	106_health_behaviour
('cigarette', 'device', 'outbreak', 'change', 'vape')	106_health_behaviour
('doctor', 'advise', 'outbreak', 'friend', 'cut')	106_health_behaviour
('start', 'fail', 'drink', 'outbreak', 'expect')	106_health_behaviour
('drink', 'outbreak', 'day', 'month')	106_health_behaviour
('smoke', 'cigarette', 'day', 'week')	106_health_behaviour
('sleep', 'hour', 'night', 'week')	106_health_behaviour
('drink', 'alcohol', 'contain', 'week')	106_health_behaviour
('outbreak', 'drink', 'start', 'day')	106_health_behaviour
('drink', 'day', 'week')	106_health_behaviour
('risk', 'scale')	106_health_behaviour
('statement', 'apply')	106_health_behaviour
('download', 'covid')	106_health_behaviour
('hour', 'day', 'activity', 'follow', 'week')	109_employment_and_income
('break', 'include', 'work', 'meal', 'week')	109_employment_and_income
('job', 'pension', 'deduction', 'due', 'pay')	109_employment_and_income
('home', 'income', 'deduction', 'benefit', 'earning')	109_employment_and_income
('example', 'good', 'following', 'help', 'pay')	109_employment_and_income
('business', 'cost', 'month', 'take', 'taxis')	109_employment_and_income
('answer', 'continue', 'describe', 'check', 'give')	109_employment_and_income
('bonus', 'know', 'include', 'refund', 'commission')	109_employment_and_income
('include', 'law', 'help', 'parent', 'grandparent')	109_employment_and_income
('hour', 'answer', 'continue', 'amend', 'week')	109_employment_and_income
('adult', 'child', 'outbreak', 'law', 'help')	109_employment_and_income
('worker', 'response', 'partner', 'work', 'classify')	109_employment_and_income
('agree', 'mean', 'work', 'scale', 'disagree')	109_employment_and_income
('kind', 'time', 'outbreak', 'employ', 'apprenticeship')	109_employment_and_income
('result', 'say', 'following', 'outbreak', 'compare')	109_employment_and_income
('spend', 'time', 'activity', 'outbreak', 'describe')	109_employment_and_income
('work', 'location', 'follow', 'outbreak', 'describe')	109_employment_and_income
('partner', 'example', 'work', 'detail', 'describe')	109_employment_and_income
('ask', 'outbreak', 'describe', 'like', 'change')	109_employment_and_income
('month', 'outbreak', 'expect', 'situation', 'compare')	109_employment_and_income
('hour', 'outbreak', 'number', 'change', 'week')	109_employment_and_income
('partner', 'month', 'following', 'outbreak', 'receive')	109_employment_and_income
('household', 'outbreak', 'bank', 'food', 'begin')	109_employment_and_income
('activity', 'follow', 'hour', 'know', 'listen')	109_employment_and_income
('hour', 'response', 'continue', 'question', 'enter')	109_employment_and_income
('describe', 'ask', 'partner', 'situation', 'like')	109_employment_and_income
('eat', 'follow', 'describe', 'food', 'begin')	109_employment_and_income
('partner', 'following', 'outbreak', 'think', 'claim')	109_employment_and_income
('detail', 'firm', 'describe', 'distribution', 'manufacturing')	109_employment_and_income
('worker', 'classify', 'response', 'work')	109_employment_and_income
('contract', 'partner', 'hour', 'job')	109_employment_and_income
('situation', 'feel', 'outbreak', 'compare')	109_employment_and_income
('describe', 'follow', 'work', 'location')	109_employment_and_income
('receive', 'following', 'outbreak', 'month')	109_employment_and_income
('describe', 'situation', 'partner', 'outbreak')	109_employment_and_income
('outbreak', 'give', 'help', 'compare')	109_employment_and_income
('gross', 'change', 'outbreak', 'pay')	109_employment_and_income
('outbreak', 'home', 'month', 'income')	109_employment_and_income
('describe', 'ask', 'like', 'situation')	109_employment_and_income
('describe', 'partner', 'job', 'word')	109_employment_and_income
('partner', 'organisation', 'work', 'firm')	109_employment_and_income
('receive', 'outbreak', 'help', 'compare')	109_employment_and_income
('partner', 'outbreak', 'following', 'claim')	109_employment_and_income
('contract', 'hour', 'job')	109_employment_and_income
('manage', 'outbreak', 'month')	109_employment_and_income
('describe', 'job', 'word')	109_employment_and_income
('organisation', 'work', 'firm')	109_employment_and_income
('partner', 'title', 'job')	109_employment_and_income
('thing', 'consider', 'job')	109_employment_and_income
('claim', 'outbreak', 'following')	109_employment_and_income
('partner', 'organisation', 'firm')	109_employment_and_income
('describe', 'partner', 'outbreak')	109_employment_and_income
('time', 'title', 'job')	109_employment_and_income
('describe', 'situation', 'outbreak')	109_employment_and_income
('describe', 'situation', 'partner')	109_employment_and_income
('following', 'outbreak')	109_employment_and_income
('describe', 'outbreak')	109_employment_and_income
('organisation', 'firm')	109_employment_and_income
('title', 'job')	109_employment_and_income
('describe', 'situation')	109_employment_and_income
('event', 'month', 'item', 'indicate', 'happen')	11612_life_events_(cv19)
('event', 'partner', 'item', 'indicate', 'happen')	11612_life_events_(cv19)
('family', 'event', 'item', 'indicate', 'happen')	11612_life_events_(cv19)
('event', 'experience', 'impact', 'outbreak', 'life')	11612_life_events_(cv19)
('event', 'injure', 'item', 'indicate', 'happen')	11612_life_events_(cv19)
('event', 'difficulty', 'item', 'indicate', 'happen')	11612_life_events_(cv19)
('die', 'friend', 'item', 'indicate', 'happen')	11612_life_events_(cv19)
('crime', 'event', 'family', 'indicate', 'happen')	11612_life_events_(cv19)
('describe', 'happen')	11612_life_events_(cv19)
