InstrumentURN	InstrumentName	QuestionURN	QuestionLabel	QuestionItemName	QuestionText	Instruction	response_label	response_domain	QuestionGroupID	QuestionGroupAgency	QuestionGroupName	QuestionGroupLabel
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:6cf88d9a-189d-468e-8776-8e967421c527:1	FATGRID e	qi_FATGRID_e	In the last month... Have you lacked energy?		cs_qFATGRID	1|Less than usual. 2|No more than usual. 3|More than usual. 4|Much more than usual. -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:7110cb49-573c-4963-ba00-eda555081fd0:2	COVID HOSPAD	qi_COVID_HOSPAD	Have you been in hospital because of Coronavirus symptoms?		cs_COVID	1|Yes. 2|No	60ceda51-eddf-4813-8426-5d82e705ed35	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:7147fc29-cdfc-4bfc-9900-ef42d7233d07:1	WGHTKG	qi_WGHTKG	What is your weight in kilograms?			Kilograms	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:749911d1-0e3a-4406-a1a4-f874402b3ece:1	GHQPRECOVID	qi_GHQPRECOVID	In general, in the 3 months before the Coronavirus outbreak in March, would you say your health was...		cs_qGHQ	1|Excellent. 2|Very good. 3|Good. 4|Fair. 5|Poor. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:786c63a1-34b4-46f0-905b-611b22239ef2:1	Timeuse1 7	qi_Timeuse1_7	How many hours have you been spending doing each of the following activities on a typical week day since the Coronavirus outbreak began? Physical activity / exercise ... Number of hours	Please round to the nearest hour.		Hours in day	60ceda51-eddf-4813-8426-5d82e705ed35	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:7c454b07-1bae-4158-8b15-8a25722d0026:1	COVIDSYMPTO	qi_COVIDSYMPTO	What were the other symptoms you experienced?			Other	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7e84aa22-97ba-4cde-b1f1-468cba3d78be:1	COVID HOSPAD	qi_COVID_HOSPAD	Have you been in hospital because of Coronavirus symptoms?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:80129e61-0b8f-40ed-b701-b2fc3555a907:1	LLI2	qi_LLI2	And do you currently have any of the following?	Please select all that apply.	cs_qLLI2	1|Depression or other emotional, nervous or psychiatric problems. 2|Obesity. 3|Infection. 4|HIV / Immunodeficiency. 5|Condition affecting the brain and nerves (e.g. Parkinson's, Multiple Sclerosis). 6|None of these. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:818ff9a2-94e1-4834-8897-dd33f6526122:1	GHQ1210	qi_GHQ1210	Have you recently been losing confidence in yourself?		cs_qGHQ122	1|Not at all. 2|No more than usual. 3|Rather more than usual. 4|Much more than usual. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:82dd7292-a6ca-4bc8-9904-67c13a67b913:1	COVIDCURRESULT	qi_COVIDCURRESULT	What was the result of your throat swab or nasal swab or saliva test or nasal mucus test for current infection? If you had more than one test please report the findings of the latest test.		cs_qCOVIDCURRESULT	1|Positive - it showed I had coronavirus. 2|Negative - it showed I did not have coronavirus. 3|Inconclusive. 4|Waiting for results. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:86ccf3f3-e194-4a4b-a9bc-faedee39982c:1	COVIDCURWHEN	qi_COVIDCURWHEN	When did you have this test?		cs_qCOVID19POS	1|February or earlier. 2|March. 3|April. 4|May. 5|June. 6|July. 7|August. 8|September. 9|October. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:891bda5f-5ca1-4350-a700-4db542476191:1	COVIDINCRESULT	qi_COVIDINCRESULT	Did your test show that you had Coronavirus?	If you had more than one test and any of them showed you have had Coronavirus please select 'Yes'.  	cs_qCOVIDCURRESULT	1|Yes – the test was positive. 2|No – the test was negative and showed I did not have coronavirus. 3|Test was inconclusive. 4|I am waiting for results. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8d0eb3b7-738e-4913-977f-8d591e0af624:1	FATGRID d	qi_FATGRID_d	In the last month... Have you had problems starting things?		cs_qFATGRID	1|Less than usual. 2|No more than usual. 3|More than usual. 4|Much more than usual. -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8d689992-8ef1-40db-acc0-f4aae052a574:1	GHQ1211	qi_GHQ1211	Have you recently been thinking of yourself as a worthless person?		cs_qGHQ122	1|Not at all. 2|No more than usual. 3|Rather more than usual. 4|Much more than usual. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8eea4ce4-5577-4c9e-8979-daa7035a38bf:1	COVIDTEST	qi_COVIDTEST	Have you been tested for Coronavirus?	Please select all that apply.	cs_qCOVIDTEST	1|Yes – a throat swab or nasal swab or saliva test or nasal mucus test for current infection. 2|Yes – a finger stick or blood test or serology test or antibody test for past infection. 3|Yes – but I don't know which type. 4|No. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:955c42dc-a416-4ad8-84e7-97d6ce5bd7fd:1	COVIDPASRESULT	qi_COVIDPASRESULT	What was the result of your finger stick or blood test or serology test or antibody test for past infection? If you had more than one test please report the findings of the latest test.		cs_qCOVIDPASRESULT	1|Positive - it showed I've had coronavirus. 2|Negative - it showed I've not had coronavirus. 3|Inconclusive. 4|Waiting for results. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:97facad0-419e-4ec1-a688-f6bba75ec0fb:1	GHQ128	qi_GHQ128	Have you recently been able to face up to your problems?		cs_qGHQ128	1|More so than usual. 2|Same as usual. 3|Less so than usual. 4|Much less able. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9f001fa4-3d6f-4c49-9f72-de524049a414:1	FATGRID g	qi_FATGRID_g	In the last month... Have you felt weak?		cs_qFATGRID	1|Less than usual. 2|No more than usual. 3|More than usual. 4|Much more than usual. -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:a22740e4-b05f-40ae-90aa-53d451eb2bf9:1	LLI2	qi_LLI2	And do you currently have any of the following?	Please select all that apply.	cs_qLLI2	1|Depression or other emotional, nervous or psychiatric problems. 2|Obesity. 3|Infection. 4|HIV / Immunodeficiency. 5|Condition affecting the brain and nerves (e.g. Parkinson's, Multiple Sclerosis). 6|None of these. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:a36aa0e6-aa73-45fe-9419-7a1b53008b4b:1	FATGRID a	qi_FATGRID_a	In the last month... Have you had problems with tiredness?		cs_qFATGRID	1|Less than usual. 2|No more than usual. 3|More than usual. 4|Much more than usual. -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:adc65966-8d4a-4568-bd27-2068948601aa:1	GHQ1212	qi_GHQ1212	Have you recently been feeling reasonably happy, all things considered?		cs_qGHQ1212	1|More so than usual. 2|Same as usual. 3|Less so than usual. 4|Much less than usual. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:b5f75446-c83d-457a-828b-86d407437cae:1	LLI	qi_LLI	Do you currently have any of the following?	Please select all that apply.	cs_qLLI	1|Cancer. 2|Cystic fibrosis. 3|Asthma. 4|Chronic Obstructive Pulmonary Disease. 5|Wheezy bronchitis. 6|Diabetes. 7|Recurrent backache, prolapsed disc, sciatica or other back problem. 8|Problems with hearing. 9|High blood pressure. 10|Heart disease, congenital or acquired. 11|None of these. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:b7ea36be-66fc-4a5b-94c7-5df392b52351:1	FATGRID c	qi_FATGRID_c	In the last month... Have you felt sleepy or drowsy?		cs_qFATGRID	1|Less than usual. 2|No more than usual. 3|More than usual. 4|Much more than usual. -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:bca6c8ff-4274-4f33-8411-d61562f43678:1	ACTIVITY	qi_ACTIVITY	Over the past two months, how often have you had to restrict your work or normal daily activity due to how you feel?		cs_qSHORTB	1|Never. 2|Less than once a month. 3|Between once a week and once a month. 4|More than once a week. 5|Nearly every day. -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:c045727c-a47a-4dcf-b1dd-2281978ba1e6:1	Timeuse1 14	qi_Timeuse1_14	How many hours have you been spending doing each of the following activities on a typical week day since the Coronavirus outbreak began? Ill in bed ... Number of hours	Please round to the nearest hour.		Hours in day	60ceda51-eddf-4813-8426-5d82e705ed35	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:c3d49f22-4491-4eaf-a833-0c328377fed4:1	GHQ126	qi_GHQ126	Have you recently felt you couldn't overcome your difficulties?		cs_qGHQ122	1|Not at all. 2|No more than usual. 3|Rather more than usual. 4|Much more than usual. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:c60c7cb9-d08c-4430-8e66-16955d727b8d:1	COVIDCURRESULT	qi_COVIDCURRESULT	Did your throat swab or nasal swab or saliva test or nasal mucus test for current infection show that you had Coronavirus?	If you had more than one of these tests and any of them showed you had Coronavirus please select 'Yes'.	cs_qCOVIDCURRESULT	1|Yes – the test was positive. 2|No – the test was negative and showed I did not have coronavirus. 3|Test was inconclusive. 4|I am waiting for results. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:c7b38570-c726-45c1-9178-4f350fcb7bdf:2	COVIDSYMPT	qi_COVIDSYMPT	Have you experienced any of the following symptoms in the past 2 weeks?	Please select all that apply.	cs_COVIDSYMPT	1|Fever. 2|Cough - dry. 3|Cough - mucus or phlegm. 4|Sore throat. 5|Chest tightness. 6|Shortness of breath. 7|Runny nose. 8|Nasal congestion. 18|Sneezing. 10|Muscle or body aches. 11|Fatigue. 12|Unusual loose motions or diarrhoea. 16|Vomiting. 13|Loss of smell. 14|Loss of taste. 17|Skin rash. 19|Headaches. 20|Other. 23|No - none of these	60ceda51-eddf-4813-8426-5d82e705ed35	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:c9a8939c-a49c-4ac2-8881-b3caea7b3389:1	COVNEWILT	qi_COVNEWILT	What new condition, illness or disability does your doctor think you may have as a result of Coronavirus?	If more than one, please select all that apply.	cs_qCOVNEWILT	1|Post-viral fatigue. 2|A blood clot in the leg, heart, lung or brain. 3|A heart condition. 4|A lung condition. 5|A condition affecting the mind or brain. 6|A condition affecting the nervous system outside the brain. 7|Thyroid disease. 8|Other (specify). -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:cde914de-8f46-42d1-afad-5214f8d5196e:1	FATGRID f	qi_FATGRID_f	In the last month... Have you had less strength in your muscles?		cs_qFATGRID	1|Less than usual. 2|No more than usual. 3|More than usual. 4|Much more than usual. -8|Don't know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:cfe93326-dd0d-4e0a-962c-caa239e75709:1	GHQ	qi_GHQ	In general, would you say your health is...		cs_qGHQ	1|Excellent. 2|Very good. 3|Good. 4|Fair. 5|Poor. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:d38280d9-877c-44a4-ab94-56a41597c549:1	GHQ121	qi_GHQ121	Have you recently been able to concentrate on what you're doing?		cs_qGHQ121	1|Better than usual. 2|Same as usual. 3|Less than usual. 4|Much less than usual. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:d5aeb38a-6c15-4a09-8091-7ebdca50437b:1	COVIDSYMPT	qi_COVIDSYMPT	Have you experienced any of the following symptoms in the past 2 weeks?	Please select all that apply. 	cs_qCOVIDSYMPT	1|Fever. 2|Cough - dry. 3|Cough - mucus or phlegm. 4|Sore throat. 5|Chest tightness. 6|Shortness of breath. 7|Runny nose. 8|Nasal congestion. 9|Sneezing. 10|Muscle or body aches. 11|Fatigue. 12|Unusual loose motions or diarrhoea. 13|Vomiting. 14|Loss of smell. 15|Loss of taste. 16|Skin rash. 17|Headaches. 18|Other. 19|No  - none of these. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:d67b8d0e-db44-4221-9ea9-c0ec173f4385:1	COVIDINCRESULT	qi_COVIDINCRESULT	What was the result of your coronavirus test? If you had more than one test please report the findings of the latest test.		cs_qCOVIDCURRESULT	1|Positive - it showed I had coronavirus. 2|Negative - it showed I did not have coronavirus. 3|Inconclusive. 4|Waiting for results. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:d785b176-6d4b-4bc7-8502-1054908ca771:1	GHQ129	qi_GHQ129	Have you recently been feeling unhappy or depressed?		cs_qGHQ122	1|Not at all. 2|No more than usual. 3|Rather more than usual. 4|Much more than usual. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:d96359a2-1520-49da-81ba-4a55d0dfe17d:1	COVIDPASWHEN	qi_COVIDPASWHEN	When did you have this positive test?		cs_qCOVIDCURWHEN	1|February 2020 or earlier. 2|March 2020. 3|April 2020. 4|May 2020. 5|June 2020. 6|July 2020. 7|August 2020. 8|September 2020. 9|October 2020. 10|November 2020. 11|December 2020. 12|January 2021. 13|February 2021 {IF MONTH OF INTERVIEW = FEBRUARY 2021 OR MARCH 2021}. 14|March 2021 {IF MONTH OF INTERVIEW=MARCH 2021}. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:debf4e80-2f2e-4776-8ba1-7694f3808056:1	COVIDINCWHEN	qi_COVIDINCWHEN	When did you have this positive test?		cs_qCOVIDCURWHEN	1|February 2020 or earlier. 2|March 2020. 3|April 2020. 4|May 2020. 5|June 2020. 6|July 2020. 7|August 2020. 8|September 2020. 9|October 2020. 10|November 2020. 11|December 2020. 12|January 2021. 13|February 2021 {IF MONTH OF INTERVIEW = FEBRUARY 2021 OR MARCH 2021}. 14|March 2021 {IF MONTH OF INTERVIEW=MARCH 2021}. -8|Don't Know. -9|Don't want to answer	b35c6c46-0f2e-4990-ac39-dd7fe6fd951c	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e42e4c79-67b0-4171-8898-d45cb231ae54:1	COVIDSYMPT	qi_COVIDSYMPT	Have you experienced any of the following symptoms in the past 2 weeks?	Please select all that apply.	cs_qCOVIDSYMPT	1|Fever. 2|Cough - dry. 3|Cough - mucus or phlegm. 4|Sore throat. 5|Chest tightness. 6|Shortness of breath. 7|Runny nose. 8|Nasal congestion. 9|Sneezing. 10|Muscle or body aches. 11|Fatigue. 12|Unusual loose motions or diarrhoea. 13|Vomiting. 14|Loss of smell. 15|Loss of taste. 16|Skin rash. 17|Headaches. 18|Other. 19|No - none of these. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e43c103c-25cc-4ef4-a3e2-5ee3f2ea015a:1	COVID19	qi_COVID19	Do you think that you have or have had Coronavirus?		cs_qCOVID19	1|Yes, confirmed by a positive test. 2|Yes, based on strong personal suspicion or medical advice. 3|Unsure. 4|No. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e5386e40-22b2-4819-b188-64ec6846d5f2:1	COVIDTEST	qi_COVIDTEST	Have you been tested for Coronavirus?	Please select all that apply.	cs_qCOVIDTEST	1|Yes - a throat swab or nasal swab or saliva test or nasal mucus test for current infection. 2|Yes - a finger stick or blood test or serology test or antibody test for past infection. 3|Yes - but I Don't Know which type. 4|No. -8|Don't Know. -9|Don't want to answer	35169946-ac6d-4f75-8d2c-f95c21e72f81	uk.closer	11603.0	Physical health (CV19)
